Step Id,Model ID,Task ID,Stream ID,Name,Type,OP State,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
0,4294967295,1479,2,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,ZerosLike,dynamic,AI_VECTOR_CORE,1753145997594061.845	,2.020,0,1,0,NO,"""1,6""",FLOAT,ND,"""1,6""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309856174422.606,557741113960690,0.031,0.0,0.183,0.0,0.001,0.0,0.186,0.0,0.153,0.000
0,4294967295,1480,2,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1753145997599426.212	,3.180,5362.480000,1,0,NO,"""1,6""",FLOAT,ND,"""1,6""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308731886092.989,555717394967381,0.236,0.0,0.473,0.0,0.146,0.0,0.054,0.0,0.163,0.000
0,4294967295,1481,2,aclnnEqScalar_EqualAiCore_Equal,Equal,dynamic,AI_VECTOR_CORE,1753145997603562.054	,3.800,4132.570000,1,0,NO,"""1,6;""",INT64;INT64,ND;ND,"""1,6""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309806986260.886,557652575269595,0.284,0.0,0.601,0.0,0.261,0.0,0.074,0.0,0.119,0.000
0,4294967295,1482,2,aclnnInplaceBitwiseOrTensor_LogicalOrAiCore_LogicalOr,LogicalOr,dynamic,AI_VECTOR_CORE,1753145997605602.315	,2.300,2036.450000,1,0,NO,"""1,6;1,6""",BOOL;BOOL,ND;ND,"""1,6""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309122523857.345,556420542943221,0.066,0.0,0.184,0.0,0.212,0.0,0.067,0.0,0.127,0.000
0,4294967295,1483,2,aclnnEqScalar_EqualAiCore_Equal,Equal,dynamic,AI_VECTOR_CORE,1753145997605799.579	,3.420,194.950000,1,0,NO,"""1,6;""",INT64;INT64,ND;ND,"""1,6""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309699183228.998,557458529812197,0.278,0.0,0.607,0.0,0.214,0.0,0.071,0.0,0.123,0.000
0,4294967295,1484,2,aclnnInplaceBitwiseOrTensor_LogicalOrAiCore_LogicalOr,LogicalOr,dynamic,AI_VECTOR_CORE,1753145997605848.700	,2.220,45.830000,1,0,NO,"""1,6;1,6""",BOOL;BOOL,ND;ND,"""1,6""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308860681280.193,555949226304347,0.066,0.0,0.195,0.0,0.198,0.0,0.066,0.0,0.12,0.000
0,4294967295,1485,2,aclnnEqScalar_EqualAiCore_Equal,Equal,dynamic,AI_VECTOR_CORE,1753145997605889.061	,3.460,38.030000,1,0,NO,"""1,6;""",INT64;INT64,ND;ND,"""1,6""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309778416454.114,557601149617405,0.278,0.0,0.623,0.0,0.221,0.0,0.069,0.0,0.114,0.000
0,4294967295,1486,2,aclnnInplaceBitwiseOrTensor_LogicalOrAiCore_LogicalOr,LogicalOr,dynamic,AI_VECTOR_CORE,1753145997605963.202	,2.280,70.790000,1,0,NO,"""1,6;1,6""",BOOL;BOOL,ND;ND,"""1,6""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309605651870.829,557290173367492,0.066,0.0,0.19,0.0,0.209,0.0,0.065,0.0,0.124,0.000
0,4294967295,1487,2,aclnnEqScalar_EqualAiCore_Equal,Equal,dynamic,AI_VECTOR_CORE,1753145997605977.883	,3.600,12.470000,1,0,NO,"""1,6;""",INT64;INT64,ND;ND,"""1,6""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309887168417.52,557796903151536,0.278,0.0,0.614,0.0,0.223,0.0,0.067,0.0,0.129,0.000
0,4294967295,1488,2,aclnnInplaceBitwiseOrTensor_LogicalOrAiCore_LogicalOr,LogicalOr,dynamic,AI_VECTOR_CORE,1753145997606038.764	,2.220,57.150000,1,0,NO,"""1,6;1,6""",BOOL;BOOL,ND;ND,"""1,6""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310284496881.691,558512094387043,0.066,0.0,0.193,0.0,0.202,0.0,0.068,0.0,0.128,0.000
0,4294967295,1489,2,aclnnNonzero_NonzeroAiCore_MemSet,MemSet,dynamic,AI_VECTOR_CORE,1753145997616643.636	,12.300,10602.780000,48,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245129103056.118,21179154504048611,0.013,0.0,0.158,0.0,0.768,0.0,0.002,0.0,0.435,0.000
0,4294967295,1490,2,aclnnNonzero_NonzeroAiCore_NonZero,NonZero,dynamic,MIX_AIV,1753145997616750.938	,9.020,94.950000,1,0,NO,"""1,6""",BOOL,ND,"""4,2""",INT64,ND,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.753,6756,0.269,0.072,2.402,0.64,0.408,0.109,0.358,0.095,0.109,0.000
0,4294967295,1491,2,aclnnEye_EyeAiCore_MemSet,MemSet,dynamic,AI_VECTOR_CORE,1753145997618786.019	,6.260,2025.980000,48,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84,159017,0.013,0.007,0.435,0.236,1.354,0.736,0.014,0.008,0.011,0.000
0,4294967295,1492,2,aclnnEye_EyeAiCore_Eye,Eye,dynamic,AI_VECTOR_CORE,1753145997618898.741	,8.600,106.490000,48,0,NO,N/A,N/A,N/A,"""36""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.854,160144,0.008,0.004,0.103,0.055,0.066,0.035,0.005,0.003,0.422,0.000
0,4294967295,1493,2,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1753145997619001.723	,2.780,94.400000,1,0,NO,"""6,6""",FLOAT,ND,"""6,6""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.964,1736,0.233,0.241,0.443,0.459,0.079,0.082,0.073,0.076,0.147,0.000
0,4294967295,1494,2,aclnnRepeat_TileAiCore_Tile,Tile,dynamic,AI_VECTOR_CORE,1753145997622033.684	,1.940,3029.220000,1,0,NO,"""1,6,6;3""",BOOL;INT64,NCL;ND,"""1,6,6""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.584,1052,0.041,0.069,0.177,0.303,0.063,0.107,0.077,0.132,0.183,0.000
0,4294967295,1495,2,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,ZerosLike,dynamic,AI_VECTOR_CORE,1753145997622095.065	,1.920,59.310000,1,0,NO,"""1,6""",FLOAT,ND,"""1,6""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.568,1022,0.031,0.055,0.173,0.304,0.001,0.002,0.158,0.279,0.192,0.000
0,4294967295,1496,2,aclnnEqScalar_EqualAiCore_Equal,Equal,dynamic,AI_VECTOR_CORE,1753145997622201.787	,3.600,104.830000,1,0,NO,""";""",INT64;INT64,ND;ND,"""""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.319,2374,0.296,0.224,0.486,0.369,0.134,0.102,0.061,0.046,0.17,0.000
0,4294967295,1497,2,aclnnInplaceFillScalar_FillAiCore_Fill,Fill,dynamic,AI_VECTOR_CORE,1753145997626997.943	,2.300,4792.650000,1,0,NO,"""1;""",INT64;BOOL,ND;ND,"""1""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.728,1311,0.039,0.054,0.166,0.227,0.051,0.07,0.167,0.229,0.183,0.000
0,4294967295,1499,2,aclnnInplaceFillScalar_FillAiCore_Fill,Fill,dynamic,AI_VECTOR_CORE,1753145997630795.799	,1.680,3795.450000,1,0,NO,"""1;""",INT64;FLOAT,ND;ND,"""1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.459,827,0.008,0.017,0.15,0.326,0.061,0.133,0.072,0.156,0.225,0.000
0,4294967295,1501,2,aclnnEqScalar_EqualAiCore_Equal,Equal,dynamic,AI_VECTOR_CORE,1753145997631251.848	,3.320,454.320000,1,0,NO,""";""",INT64;INT64,ND;ND,"""""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.176,2117,0.292,0.248,0.444,0.378,0.218,0.185,0.067,0.057,0.159,0.000
0,4294967295,1502,2,aclnnEqScalar_EqualAiCore_Equal,Equal,dynamic,AI_VECTOR_CORE,1753145997631491.852	,3.200,236.680000,1,0,NO,""";""",INT64;INT64,ND;ND,"""""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.127,2028,0.292,0.259,0.491,0.435,0.136,0.12,0.069,0.061,0.163,0.000
0,4294967295,1503,2,aclnnAdds_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1753145997635385.990	,3.680,3891.050000,1,0,NO,""";""",INT64;INT64,ND;ND,"""""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.328,2390,0.293,0.221,0.467,0.352,0.228,0.172,0.066,0.05,0.163,0.000
0,4294967295,1504,2,aclnnAdds_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1753145997635485.152	,3.300,95.570000,1,0,NO,""";""",INT64;INT64,ND;ND,"""""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.158,2085,0.293,0.253,0.486,0.419,0.129,0.111,0.064,0.055,0.156,0.000
0,4294967295,1505,2,aclnnAdds_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1753145997635570.714	,3.440,82.200000,1,0,NO,""";""",INT64;INT64,ND;ND,"""""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,2196,0.293,0.24,0.462,0.378,0.226,0.185,0.064,0.053,0.156,0.000
0,4294967295,1506,2,aclnnAdds_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1753145997635623.435	,3.180,49.310000,1,0,NO,""";""",INT64;INT64,ND;ND,"""""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.108,1995,0.293,0.264,0.478,0.432,0.126,0.114,0.068,0.061,0.16,0.000
0,4294967295,1507,2,aclnnInplaceFillScalar_FillAiCore_Fill,Fill,dynamic,AI_VECTOR_CORE,1753145997635652.596	,2.280,25.820000,1,0,NO,"""1;""",INT64;BOOL,ND;ND,"""1""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,1278,0.039,0.056,0.206,0.29,0.056,0.079,0.182,0.256,0.188,0.000
0,4294967295,1508,2,aclnnInplaceCopy_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1753145997642942.761	,1.860,7287.970000,1,0,NO,"""1,1""",BOOL,ND,"""1,1""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.518,932,0.04,0.077,0.183,0.354,0.063,0.122,0.062,0.12,0.215,0.000
0,4294967295,1509,2,aclnnInplaceCopy_BroadcastToAiCore_BroadcastTo,BroadcastTo,dynamic,AI_VECTOR_CORE,1753145997644679.916	,2.160,1735.390000,1,0,NO,"""1,1;2""",INT32;INT64,ND;ND,"""2,2""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.688,1239,0.032,0.046,0.179,0.261,0.158,0.23,0.058,0.085,0.183,0.000
0,4294967295,1510,2,aclnnInplaceCopy_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1753145997645030.503	,2.040,348.340000,1,0,NO,"""2,2""",INT32,ND,"""2,2""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.637,1146,0.089,0.14,0.189,0.298,0.062,0.097,0.082,0.128,0.137,0.000
0,4294967295,1511,2,aclnnInplaceCopy_ViewCopyAiCore_ViewCopy,ViewCopy,dynamic,AI_VECTOR_CORE,1753145997645342.709	,12.960,310.210000,48,0,NO,"""36;2;2;1;2,2;2;2;1""",BOOL;INT64;INT64;INT64;BOOL;INT64;INT64;INT64,ND;ND;ND;ND;ND;ND;ND;ND,"""36""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.41,294648,0.008,0.002,1.35,0.396,0.4,0.117,0.003,0.001,0.281,0.000
0,4294967295,1512,2,aclnnSub_SubAiCore_Sub,Sub,dynamic,AI_VECTOR_CORE,1753145997647484.372	,4.020,2128.540000,1,0,NO,""";""",INT64;INT64,ND;ND,"""""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.505,2709,0.293,0.195,0.463,0.307,0.129,0.086,0.074,0.049,0.18,0.000
0,4294967295,1513,2,aclnnArange_ArangeAiCore_Range,Range,dynamic,AI_VECTOR_CORE,1753145997648174.506	,10.740,686.230000,48,0,NO,""";;""",INT64;INT64;INT64,ND;ND;ND,"""2""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.284,197351,0.008,0.004,0.441,0.193,0.067,0.029,0.006,0.003,0.251,0.000
0,4294967295,1514,2,aclnnAdds_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1753145997648226.207	,3.160,41.010000,1,0,NO,""";""",INT64;INT64,ND;ND,"""""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.124,2023,0.293,0.261,0.451,0.401,0.119,0.106,0.076,0.067,0.167,0.000
0,4294967295,1515,2,aclnnAdds_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1753145997648251.927	,3.180,22.590000,1,0,NO,""";""",INT64;INT64,ND;ND,"""""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.117,2011,0.293,0.262,0.463,0.414,0.118,0.105,0.075,0.067,0.176,0.000
0,4294967295,1516,2,aclnnInplaceCopy_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1753145997649105.404	,2.160,850.320000,1,0,NO,"""2""",INT64,ND,"""2""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.675,1215,0.064,0.095,0.33,0.489,0.056,0.083,0.059,0.087,0.14,0.000
0,4294967295,1517,2,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,ZerosLike,dynamic,AI_VECTOR_CORE,1753145997649185.366	,1.860,77.590000,1,0,NO,"""6""",FLOAT,ND,"""6""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.528,950,0.031,0.059,0.177,0.336,0.001,0.002,0.168,0.318,0.171,0.000
0,4294967295,1518,2,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1753145997649254.047	,2.740,66.890000,1,0,NO,"""6""",FLOAT,ND,"""6""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.926,1667,0.237,0.256,0.447,0.482,0.054,0.058,0.068,0.074,0.163,0.000
0,4294967295,1519,2,aclnnAdds_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1753145997649279.368	,3.580,22.510000,1,0,NO,""";""",INT64;INT64,ND;ND,"""""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.287,2317,0.294,0.229,0.488,0.379,0.212,0.165,0.067,0.052,0.189,0.000
0,4294967295,1520,2,aclnnInplaceFillScalar_FillAiCore_Fill,Fill,dynamic,AI_VECTOR_CORE,1753145997649303.328	,2.020,20.420000,1,0,NO,"""1;""",INT64;BOOL,ND;ND,"""1""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.586,1054,0.039,0.067,0.218,0.373,0.061,0.104,0.082,0.139,0.23,0.000
0,4294967295,1522,2,aclnnEqScalar_EqualAiCore_Equal,Equal,dynamic,AI_VECTOR_CORE,1753145997649837.279	,3.280,531.980000,1,0,NO,""";""",INT64;INT64,ND;ND,"""""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.184,2132,0.292,0.247,0.463,0.391,0.217,0.183,0.081,0.068,0.159,0.000
0,4294967295,1523,2,aclnnEqScalar_EqualAiCore_Equal,Equal,dynamic,AI_VECTOR_CORE,1753145997650192.886	,3.140,352.470000,1,0,NO,""";""",INT64;INT64,ND;ND,"""""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.117,2011,0.292,0.262,0.448,0.401,0.126,0.112,0.082,0.073,0.155,0.000
0,4294967295,1524,2,aclnnAdds_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1753145997650418.031	,3.440,221.860000,1,0,NO,""";""",INT64;INT64,ND;ND,"""""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.243,2238,0.294,0.237,0.469,0.377,0.207,0.166,0.078,0.063,0.191,0.000
0,4294967295,1525,2,aclnnAdds_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1753145997650588.034	,3.160,166.560000,1,0,NO,""";""",INT64;INT64,ND;ND,"""""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.118,2013,0.294,0.263,0.456,0.407,0.118,0.106,0.071,0.063,0.187,0.000
0,4294967295,1526,2,aclnnAdds_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1753145997650662.276	,3.600,71.090000,1,0,NO,""";""",INT64;INT64,ND;ND,"""""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.301,2341,0.293,0.225,0.469,0.361,0.212,0.163,0.072,0.056,0.185,0.000
0,4294967295,1527,2,aclnnAdds_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1753145997650666.036	,3.400,0.150000,1,0,NO,""";""",INT64;INT64,ND;ND,"""""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.214,2185,0.293,0.241,0.468,0.385,0.122,0.101,0.076,0.062,0.185,0.000
0,4294967295,1528,2,aclnnInplaceFillScalar_FillAiCore_Fill,Fill,dynamic,AI_VECTOR_CORE,1753145997650739.177	,2.160,69.850000,1,0,NO,"""1;""",INT64;BOOL,ND;ND,"""1""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666,1199,0.039,0.059,0.212,0.318,0.058,0.088,0.163,0.244,0.192,0.000
0,4294967295,1529,2,aclnnInplaceCopy_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1753145997651278.328	,1.660,536.840000,1,0,NO,"""1,1""",BOOL,ND,"""1,1""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.443,798,0.04,0.09,0.158,0.356,0.062,0.139,0.069,0.157,0.23,0.000
0,4294967295,1530,2,aclnnInplaceCopy_BroadcastToAiCore_BroadcastTo,BroadcastTo,dynamic,AI_VECTOR_CORE,1753145997651349.549	,2.060,69.590000,1,0,NO,"""1,1;2""",INT32;INT64,ND;ND,"""2,2""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.606,1090,0.032,0.052,0.172,0.284,0.154,0.255,0.056,0.092,0.197,0.000
0,4294967295,1531,2,aclnnInplaceCopy_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1753145997651375.690	,2.080,24.190000,1,0,NO,"""2,2""",INT32,ND,"""2,2""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.612,1101,0.089,0.145,0.259,0.423,0.059,0.097,0.069,0.113,0.124,0.000
0,4294967295,1532,2,aclnnInplaceCopy_ViewCopyAiCore_ViewCopy,ViewCopy,dynamic,AI_VECTOR_CORE,1753145997651496.432	,12.180,118.670000,48,0,NO,"""36;2;2;1;2,2;2;2;1""",BOOL;INT64;INT64;INT64;BOOL;INT64;INT64;INT64,ND;ND;ND;ND;ND;ND;ND;ND,"""36""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.453,298381,0.008,0.002,1.835,0.531,1.604,0.465,0.003,0.001,0.014,0.000
0,4294967295,1533,2,aclnnSub_SubAiCore_Sub,Sub,dynamic,AI_VECTOR_CORE,1753145997651668.116	,3.480,159.320000,1,0,NO,""";""",INT64;INT64,ND;ND,"""""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.222,2199,0.293,0.24,0.476,0.389,0.107,0.087,0.071,0.058,0.185,0.000
0,4294967295,1534,2,aclnnArange_ArangeAiCore_Range,Range,dynamic,AI_VECTOR_CORE,1753145997651851.059	,5.440,179.520000,48,0,NO,""";;""",INT64;INT64;INT64,ND;ND;ND,"""2""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.065,92043,0.008,0.008,0.611,0.573,0.476,0.447,0.004,0.004,0.021,0.000
0,4294967295,1535,2,aclnnAdds_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1753145997651918.261	,3.300,61.810000,1,0,NO,""";""",INT64;INT64,ND;ND,"""""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.145,2061,0.293,0.256,0.502,0.438,0.119,0.104,0.072,0.063,0.167,0.000
0,4294967295,1536,2,aclnnAdds_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1753145997651956.761	,3.220,35.200000,1,0,NO,""";""",INT64;INT64,ND;ND,"""""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,2034,0.293,0.259,0.474,0.419,0.124,0.11,0.066,0.058,0.162,0.000
0,4294967295,1537,2,aclnnInplaceCopy_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1753145997652257.967	,2.060,298.030000,1,0,NO,"""2""",INT64,ND,"""2""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621,1117,0.064,0.103,0.308,0.497,0.059,0.095,0.074,0.12,0.134,0.000
0,4294967295,1538,2,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,ZerosLike,dynamic,AI_VECTOR_CORE,1753145997652323.309	,1.600,63.190000,1,0,NO,"""6""",FLOAT,ND,"""6""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422,760,0.031,0.074,0.164,0.389,0.001,0.003,0.081,0.192,0.171,0.000
0,4294967295,1539,2,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1753145997652337.029	,2.660,12.150000,1,0,NO,"""6""",FLOAT,ND,"""6""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.886,1595,0.234,0.264,0.411,0.463,0.073,0.083,0.067,0.075,0.163,0.000
0,4294967295,1540,2,aclnnAdds_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1753145997652395.070	,3.520,55.340000,1,0,NO,""";""",INT64;INT64,ND;ND,"""""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.266,2279,0.294,0.233,0.489,0.386,0.122,0.096,0.079,0.062,0.178,0.000
0,4294967295,1541,2,aclnnInplaceFillScalar_FillAiCore_Fill,Fill,dynamic,AI_VECTOR_CORE,1753145997652421.211	,1.760,22.730000,1,0,NO,"""1;""",INT64;BOOL,ND;ND,"""1""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.483,870,0.039,0.082,0.228,0.471,0.068,0.14,0.069,0.144,0.217,0.000
0,4294967295,1543,2,aclnnEqScalar_EqualAiCore_Equal,Equal,dynamic,AI_VECTOR_CORE,1753145997652944.781	,3.040,521.740000,1,0,NO,""";""",INT64;INT64,ND;ND,"""""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.051,1891,0.292,0.278,0.503,0.479,0.105,0.1,0.077,0.073,0.159,0.000
0,4294967295,1544,2,aclnnEqScalar_EqualAiCore_Equal,Equal,dynamic,AI_VECTOR_CORE,1753145997653172.826	,3.040,224.960000,1,0,NO,""";""",INT64;INT64,ND;ND,"""""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.052,1893,0.292,0.278,0.476,0.452,0.117,0.111,0.078,0.074,0.155,0.000
